DV_ENC,2018,4,326.01
DV_ENC,2019,1,329.71
DV_ENC,2019,2,335.90
DV_ENC,2019,3,340.22
DV_ENC,2019,4,342.79
DV_ENC,2020,1,346.13
DV_ENC,2020,2,349.17
DV_ENC,2020,3,355.92
DV_ENC,2020,4,363.12
DV_ENC,2021,1,369.37
DV_ENC,2021,2,388.71
DV_ENC,2021,3,407.11
DV_ENC,2021,4,417.19
DV_ENC,2022,1,429.12
DV_ENC,2022,2,457.79
DV_ENC,2022,3,465.41
DV_ENC,2022,4,460.69
DV_ESC,1975,1,69.28
DV_ESC,1975,2,68.73
DV_ESC,1975,3,69.40
DV_ESC,1975,4,70.15
DV_ESC,1976,1,71.71
DV_ESC,1976,2,70.44
DV_ESC,1976,3,71.81
DV_ESC,1976,4,74.44
DV_ESC,1977,1,74.83
DV_ESC,1977,2,77.63
DV_ESC,1977,3,79.89
DV_ESC,1977,4,82.45
DV_ESC,1978,1,84.75
DV_ESC,1978,2,85.23
DV_ESC,1978,3,90.44
DV_ESC,1978,4,91.99
DV_ESC,1979,1,95.17
DV_ESC,1979,2,96.75
DV_ESC,1979,3,99.33
DV_ESC,1979,4,99.31
DV_ESC,1980,1,100.00
DV_ESC,1980,2,100.53
DV_ESC,1980,3,103.43
DV_ESC,1980,4,104.32
DV_ESC,1981,1,101.22
DV_ESC,1981,2,108.84
DV_ESC,1981,3,108.51
DV_ESC,1981,4,101.17
DV_ESC,1982,1,107.16
DV_ESC,1982,2,104.55
DV_ESC,1982,3,107.22
DV_ESC,1982,4,109.28
DV_ESC,1983,1,112.31
DV_ESC,1983,2,112.71
DV_ESC,1983,3,113.57
DV_ESC,1983,4,113.94
DV_ESC,1984,1,116.80
DV_ESC,1984,2,116.91
DV_ESC,1984,3,116.13
DV_ESC,1984,4,118.66
DV_ESC,1985,1,120.74
DV_ESC,1985,2,122.51
DV_ESC,1985,3,123.97
DV_ESC,1985,4,125.27
DV_ESC,1986,1,127.10
DV_ESC,1986,2,129.21
DV_ESC,1986,3,130.01
DV_ESC,1986,4,132.12
DV_ESC,1987,1,134.42
DV_ESC,1987,2,135.79
DV_ESC,1987,3,136.46
DV_ESC,1987,4,136.61
DV_ESC,1988,1,138.30
DV_ESC,1988,2,139.43
DV_ESC,1988,3,139.49
DV_ESC,1988,4,139.71
DV_ESC,1989,1,139.63
DV_ESC,1989,2,141.45
DV_ESC,1989,3,143.37
DV_ESC,1989,4,143.61
DV_ESC,1990,1,143.92
DV_ESC,1990,2,144.12
DV_ESC,1990,3,144.72
DV_ESC,1990,4,144.30
DV_ESC,1991,1,146.13
DV_ESC,1991,2,146.99
DV_ESC,1991,3,147.58
DV_ESC,1991,4,150.09
DV_ESC,1992,1,151.42
DV_ESC,1992,2,151.65
DV_ESC,1992,3,154.18
DV_ESC,1992,4,154.87
DV_ESC,1993,1,155.66
DV_ESC,1993,2,157.68
DV_ESC,1993,3,159.74
DV_ESC,1993,4,161.29
DV_ESC,1994,1,163.21
DV_ESC,1994,2,165.88
DV_ESC,1994,3,167.50
DV_ESC,1994,4,168.84
DV_ESC,1995,1,170.52
DV_ESC,1995,2,173.76
DV_ESC,1995,3,176.37
DV_ESC,1995,4,178.31
DV_ESC,1996,1,180.76
DV_ESC,1996,2,181.85
DV_ESC,1996,3,183.64
DV_ESC,1996,4,185.37
DV_ESC,1997,1,187.54
DV_ESC,1997,2,188.85
DV_ESC,1997,3,191.41
DV_ESC,1997,4,193.97
DV_ESC,1998,1,196.77
DV_ESC,1998,2,198.70
DV_ESC,1998,3,200.97
DV_ESC,1998,4,203.35
DV_ESC,1999,1,205.03
DV_ESC,1999,2,206.42
DV_ESC,1999,3,207.51
DV_ESC,1999,4,208.60
DV_ESC,2000,1,210.51
DV_ESC,2000,2,212.05
DV_ESC,2000,3,214.16
DV_ESC,2000,4,216.42
DV_ESC,2001,1,221.78
DV_ESC,2001,2,223.10
DV_ESC,2001,3,224.79
DV_ESC,2001,4,227.10
DV_ESC,2002,1,228.10
DV_ESC,2002,2,228.79
DV_ESC,2002,3,232.08
DV_ESC,2002,4,234.37
DV_ESC,2003,1,236.23
DV_ESC,2003,2,238.19
DV_ESC,2003,3,239.82
DV_ESC,2003,4,242.24
DV_ESC,2004,1,244.57
DV_ESC,2004,2,246.86
DV_ESC,2004,3,250.45
DV_ESC,2004,4,254.16
DV_ESC,2005,1,256.88
DV_ESC,2005,2,262.06
DV_ESC,2005,3,267.19
DV_ESC,2005,4,271.37
DV_ESC,2006,1,275.63
DV_ESC,2006,2,280.15
DV_ESC,2006,3,283.71
DV_ESC,2006,4,288.47
DV_ESC,2007,1,291.17
DV_ESC,2007,2,293.63
DV_ESC,2007,3,293.83
DV_ESC,2007,4,296.49
DV_ESC,2008,1,297.78
DV_ESC,2008,2,296.67
DV_ESC,2008,3,292.65
DV_ESC,2008,4,294.39
DV_ESC,2009,1,296.55
DV_ESC,2009,2,293.55
DV_ESC,2009,3,287.67
DV_ESC,2009,4,286.22
DV_ESC,2010,1,283.25
DV_ESC,2010,2,280.83
DV_ESC,2010,3,284.66
DV_ESC,2010,4,282.90
DV_ESC,2011,1,276.70
DV_ESC,2011,2,273.87
DV_ESC,2011,3,276.44
DV_ESC,2011,4,277.75
DV_ESC,2012,1,275.62
DV_ESC,2012,2,274.26
DV_ESC,2012,3,276.73
DV_ESC,2012,4,276.99
DV_ESC,2013,1,276.37
DV_ESC,2013,2,277.48
DV_ESC,2013,3,277.58
DV_ESC,2013,4,277.27
DV_ESC,2014,1,278.68
DV_ESC,2014,2,281.91
DV_ESC,2014,3,284.33
DV_ESC,2014,4,287.04
DV_ESC,2015,1,289.67
DV_ESC,2015,2,291.95
DV_ESC,2015,3,295.10
DV_ESC,2015,4,297.38
DV_ESC,2016,1,299.43
DV_ESC,2016,2,304.05
DV_ESC,2016,3,308.19
DV_ESC,2016,4,310.62
DV_ESC,2017,1,312.92
DV_ESC,2017,2,318.17
DV_ESC,2017,3,322.77
DV_ESC,2017,4,325.17
DV_ESC,2018,1,329.41
DV_ESC,2018,2,334.17
DV_ESC,2018,3,337.66
DV_ESC,2018,4,339.84
